base-4.18.3.0	GHC.RTS.Flags.getTraceFlags	IO GHC.RTS.Flags.TraceFlags
base-4.18.3.0	GHC.RTS.Flags.heapBase	GHC.RTS.Flags.GCFlags -> Word
base-4.18.3.0	GHC.RTS.Flags.hpc	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.installSEHHandlers	GHC.RTS.Flags.MiscFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.internalCounters	GHC.RTS.Flags.MiscFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.interpreter	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.linker	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.linkerAlwaysPic	GHC.RTS.Flags.MiscFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.linkerMemBase	GHC.RTS.Flags.MiscFlags -> Word
base-4.18.3.0	GHC.RTS.Flags.machineReadable	GHC.RTS.Flags.MiscFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.maxRetainerSetSize	GHC.RTS.Flags.ProfFlags -> Word
base-4.18.3.0	GHC.RTS.Flags.migrate	GHC.RTS.Flags.ParFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.msecsPerTick	GHC.RTS.Flags.CCFlags -> Int
base-4.18.3.0	GHC.RTS.Flags.nonmoving_gc	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.numa	GHC.RTS.Flags.GCFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.numaMask	GHC.RTS.Flags.GCFlags -> Word
base-4.18.3.0	GHC.RTS.Flags.oldGenFactor	GHC.RTS.Flags.GCFlags -> Double
base-4.18.3.0	GHC.RTS.Flags.parGcEnabled	GHC.RTS.Flags.ParFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.parGcGen	GHC.RTS.Flags.ParFlags -> GHC.Word.Word32
base-4.18.3.0	GHC.RTS.Flags.pcFreeHeap	GHC.RTS.Flags.GCFlags -> Double
base-4.18.3.0	GHC.RTS.Flags.prof	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.profilerTicks	GHC.RTS.Flags.CCFlags -> Int
base-4.18.3.0	GHC.RTS.Flags.returnDecayFactor	GHC.RTS.Flags.GCFlags -> Double
base-4.18.3.0	GHC.RTS.Flags.ringBell	GHC.RTS.Flags.GCFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.sanity	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.scheduler	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.setAffinity	GHC.RTS.Flags.ParFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.showCCSOnException	GHC.RTS.Flags.ProfFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.showTickyStats	GHC.RTS.Flags.TickyFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.sparks	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.sparksFull	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.sparksSampled	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.squeeze	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.squeezeUpdFrames	GHC.RTS.Flags.GCFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.stable	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.statsFile	GHC.RTS.Flags.GCFlags -> Maybe FilePath
base-4.18.3.0	GHC.RTS.Flags.stm	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.sweep	GHC.RTS.Flags.GCFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.timestamp	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.traceGc	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.traceNonmovingGc	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.traceScheduler	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.user	GHC.RTS.Flags.TraceFlags -> Bool
base-4.18.3.0	GHC.RTS.Flags.weak	GHC.RTS.Flags.DebugFlags -> Bool
base-4.18.3.0	GHC.Read.lexDigits	ReadS String
base-4.18.3.0	GHC.Read.lexLitChar	ReadS String
base-4.18.3.0	GHC.Read.readListDefault	Read a => ReadS [a]
base-4.18.3.0	GHC.Read.readLitChar	ReadS Char
base-4.18.3.0	lex	ReadS String
base-4.18.3.0	readList	Read a => ReadS [a]
base-4.18.3.0	readParen	Bool -> ReadS a -> ReadS a
base-4.18.3.0	readsPrec	Read a => Int -> ReadS a
base-4.18.3.0	(GHC.Real.%)	Integral a => a -> a -> GHC.Real.Ratio a
(GHC.Real.	%)	a -> a -> GHC.Real.Ratio a
(GHC.Real.	GHC.Real.Base10	GHC.Real.FractionalExponentBase
(GHC.Real.	GHC.Real.Base2	GHC.Real.FractionalExponentBase
(GHC.Real.	(GHC.Real.^%^)	Integral a => Rational -> a -> Rational
(GHC.Real.	(GHC.Real.^^%^^)	Integral a => Rational -> a -> Rational
(GHC.Real.	GHC.Real.denominator	GHC.Real.Ratio a -> a
(GHC.Real.	GHC.Real.divZeroError	a
(GHC.Real.	GHC.Real.infinity	Rational
(GHC.Real.	GHC.Real.integralEnumFrom	(Integral a, Bounded a) => a -> [a]
(GHC.Real.	GHC.Real.integralEnumFromThenTo	Integral a => a -> a -> a -> [a]
(GHC.Real.	GHC.Real.integralEnumFromTo	Integral a => a -> a -> [a]
(GHC.Real.	GHC.Real.mkRationalBase10	Rational -> Integer -> Rational
(GHC.Real.	GHC.Real.mkRationalBase2	Rational -> Integer -> Rational
(GHC.Real.	GHC.Real.notANumber	Rational
(GHC.Real.	GHC.Real.numerator	GHC.Real.Ratio a -> a
(GHC.Real.	GHC.Real.numericEnumFrom	Fractional a => a -> [a]
(GHC.Real.	GHC.Real.numericEnumFromThen	Fractional a => a -> a -> [a]
(GHC.Real.	GHC.Real.overflowError	a
(GHC.Real.	GHC.Real.powImpl	(Num a, Integral b) => a -> b -> a
(GHC.Real.	GHC.Real.powImplAcc	(Num a, Integral b) => a -> b -> a -> a
(GHC.Real.	GHC.Real.ratioPrec	Int
(GHC.Real.	GHC.Real.ratioPrec1	Int
(GHC.Real.	GHC.Real.ratioZeroDenominatorError	a
(GHC.Real.	GHC.Real.reduce	Integral a => a -> a -> GHC.Real.Ratio a
(GHC.Real.	GHC.Real.showSigned	Real a => (a -> ShowS) -> Int -> a -> ShowS
(GHC.Real.	GHC.Real.underflowError	a
(GHC.Real.	(/)	Fractional a => a -> a -> a
(GHC.Real.	(^)	(Num a, Integral b) => a -> b -> a
(GHC.Real.	(^^)	(Fractional a, Integral b) => a -> b -> a
(GHC.Real.	ceiling	(RealFrac a, Integral b) => a -> b
(GHC.Real.	div	Integral a => a -> a -> a
(GHC.Real.	divMod	Integral a => a -> a -> (a, a)
(GHC.Real.	even	Integral a => a -> Bool
(GHC.Real.	floor	(RealFrac a, Integral b) => a -> b
(GHC.Real.	fromIntegral	(Integral a, Num b) => a -> b
(GHC.Real.	fromRational	Fractional a => Rational -> a
(GHC.Real.	gcd	Integral a => a -> a -> a
(GHC.Real.	lcm	Integral a => a -> a -> a
(GHC.Real.	mod	Integral a => a -> a -> a
(GHC.Real.	odd	Integral a => a -> Bool
(GHC.Real.	properFraction	(RealFrac a, Integral b) => a -> (b, a)
(GHC.Real.	quot	Integral a => a -> a -> a
(GHC.Real.	quotRem	Integral a => a -> a -> (a, a)
(GHC.Real.	realToFrac	(Real a, Fractional b) => a -> b
(GHC.Real.	recip	Fractional a => a -> a
(GHC.Real.	rem	Integral a => a -> a -> a
(GHC.Real.	round	(RealFrac a, Integral b) => a -> b
(GHC.Real.	toInteger	Integral a => a -> Integer
(GHC.Real.	toRational	Real a => a -> Rational
(GHC.Real.	truncate	(RealFrac a, Integral b) => a -> b
(GHC.Real.	GHC.ResponseFile.escapeArgs	[String] -> String
(GHC.Real.	GHC.ResponseFile.expandResponse	[String] -> IO [String]
(GHC.Real.	GHC.ResponseFile.getArgsWithResponseFiles	IO [String]
(GHC.Real.	GHC.ResponseFile.unescapeArgs	String -> [String]
(GHC.Real.	GHC.ST.ST	GHC.ST.STRep s a -> GHC.ST.ST s a
(GHC.Real.	GHC.ST.runST	(forall s. GHC.ST.ST s a) -> a
(GHC.Real.	GHC.ST.unsafeDupableInterleaveST	GHC.ST.ST s a -> GHC.ST.ST s a
(GHC.Real.	GHC.ST.unsafeInterleaveST	GHC.ST.ST s a -> GHC.ST.ST s a
(GHC.Real.	GHC.STRef.newSTRef	a -> GHC.ST.ST s (GHC.STRef.STRef s a)
(GHC.Real.	GHC.STRef.readSTRef	GHC.STRef.STRef s a -> GHC.ST.ST s a
(GHC.Real.	GHC.STRef.writeSTRef	GHC.STRef.STRef s a -> a -> GHC.ST.ST s ()
(GHC.Real.	GHC.Show.appPrec	Int
(GHC.Real.	GHC.Show.appPrec1	Int
(GHC.Real.	GHC.Show.asciiTab	[String]
(GHC.Real.	GHC.Show.intToDigit	Int -> Char
(GHC.Real.	GHC.Show.protectEsc	(Char -> Bool) -> ShowS -> ShowS
(GHC.Real.	GHC.Show.showCommaSpace	ShowS
(GHC.Real.	GHC.Show.showList__	(a -> ShowS) -> [a] -> ShowS
(GHC.Real.	GHC.Show.showLitChar	Char -> ShowS
(GHC.Real.	GHC.Show.showLitString	String -> ShowS
(GHC.Real.	GHC.Show.showMultiLineString	String -> [String]
(GHC.Real.	GHC.Show.showSignedInt	Int -> Int -> ShowS
(GHC.Real.	GHC.Show.showSpace	ShowS
(GHC.Real.	show	Show a => a -> String
(GHC.Real.	showChar	Char -> ShowS
(GHC.Real.	showList	Show a => [a] -> ShowS
(GHC.Real.	showParen	Bool -> ShowS -> ShowS
(GHC.Real.	showString	String -> ShowS
(GHC.Real.	shows	Show a => a -> ShowS
(GHC.Real.	showsPrec	Show a => Int -> a -> ShowS
(GHC.Real.	GHC.Stable.deRefStablePtr	GHC.Stable.StablePtr a -> IO a
(GHC.Real.	GHC.Stable.freeStablePtr	GHC.Stable.StablePtr a -> IO ()
(GHC.Real.	GHC.Stable.newStablePtr	a -> IO (GHC.Stable.StablePtr a)
(GHC.Real.	GHC.StableName.hashStableName	GHC.StableName.StableName a -> Int
(GHC.Real.	GHC.Stack.errorWithStackTrace	String -> a
?callStack	:GHC.Stack.Types.CallStack	Constraint
?callStack	GHC.Stack.CCS.clearCCS	IO a -> IO a
?callStack	GHC.Stack.CCS.currentCallStack	IO [String]
?callStack	GHC.Stack.Types.emptyCallStack	GHC.Stack.Types.CallStack
?callStack	GHC.Exception.prettySrcLoc	GHC.Stack.Types.SrcLoc -> String
?callStack	GHC.Stack.CCS.renderStack	[String] -> String
?callStack	GHC.Stack.Types.srcLocEndCol	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocEndLine	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocFile	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocModule	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocPackage	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocStartCol	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocStartLine	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.CCS.whoCreated	a -> IO [String]
?callStack	GHC.Stack.CCS.clearCCS	IO a -> IO a
?callStack	GHC.Stack.CCS.currentCallStack	IO [String]
?callStack	GHC.Stack.CCS.renderStack	[String] -> String
?callStack	GHC.Stack.CCS.whoCreated	a -> IO [String]
?callStack	GHC.Stack.Types.EmptyCallStack	GHC.Stack.Types.CallStack
?callStack	:GHC.Stack.Types.CallStack	Constraint
?callStack	GHC.Stack.Types.emptyCallStack	GHC.Stack.Types.CallStack
?callStack	GHC.Stack.Types.srcLocEndCol	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocEndLine	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocFile	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocModule	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocPackage	GHC.Stack.Types.SrcLoc -> [Char]
?callStack	GHC.Stack.Types.srcLocStartCol	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.Stack.Types.srcLocStartLine	GHC.Stack.Types.SrcLoc -> Int
?callStack	GHC.StaticPtr.deRefStaticPtr	GHC.StaticPtr.StaticPtr a -> a
?callStack	GHC.StaticPtr.spInfoUnitId	GHC.StaticPtr.StaticPtrInfo -> String
?callStack	GHC.StaticPtr.staticPtrKeys	IO [GHC.StaticPtr.StaticKey]
?callStack	GHC.Stats.allocated_bytes	GHC.Stats.RTSStats -> GHC.Word.Word64
?callStack	GHC.Stats.copied_bytes	GHC.Stats.RTSStats -> GHC.Word.Word64
?callStack	GHC.Stats.cpu_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.elapsed_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.gc	GHC.Stats.RTSStats -> GHC.Stats.GCDetails
?callStack	GHC.Stats.gc_cpu_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.gc_elapsed_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.gcdetails_gen	GHC.Stats.GCDetails -> GHC.Word.Word32
?callStack	GHC.Stats.gcs	GHC.Stats.RTSStats -> GHC.Word.Word32
?callStack	GHC.Stats.getRTSStats	IO GHC.Stats.RTSStats
?callStack	GHC.Stats.getRTSStatsEnabled	IO Bool
?callStack	GHC.Stats.init_cpu_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.major_gcs	GHC.Stats.RTSStats -> GHC.Word.Word32
?callStack	GHC.Stats.max_live_bytes	GHC.Stats.RTSStats -> GHC.Word.Word64
?callStack	GHC.Stats.max_slop_bytes	GHC.Stats.RTSStats -> GHC.Word.Word64
?callStack	GHC.Stats.mutator_cpu_ns	GHC.Stats.RTSStats -> GHC.Stats.RtsTime
?callStack	GHC.Stats.par_copied_bytes	GHC.Stats.RTSStats -> GHC.Word.Word64
?callStack	GHC.Storable.readIntOffPtr	GHC.Ptr.Ptr Int -> Int -> IO Int
?callStack	GHC.Storable.readWordOffPtr	GHC.Ptr.Ptr Word -> Int -> IO Word
?callStack	GHC.TopHandler.flushStdHandles	IO ()
?callStack	GHC.TopHandler.runIO	IO a -> IO a
?callStack	GHC.TopHandler.runIOFastExit	IO a -> IO a
?callStack	GHC.TopHandler.runMainIO	IO a -> IO a
?callStack	GHC.TopHandler.runNonIO	a -> IO a
?callStack	GHC.Conc.Sync.reportStackOverflow	IO ()
?callStack	GHC.TypeError.ShowType	t -> GHC.TypeError.ErrorMessage
?callStack	GHC.TypeLits.charVal	GHC.TypeLits.KnownChar n => proxy n -> Char
?callStack	GHC.TypeLits.fromSChar	GHC.TypeLits.SChar c -> Char
?callStack	GHC.TypeLits.fromSNat	GHC.TypeNats.SNat n -> Integer
?callStack	GHC.TypeLits.fromSSymbol	GHC.TypeLits.SSymbol s -> String
?callStack	GHC.TypeLits.someCharVal	Char -> GHC.TypeLits.SomeChar
?callStack	GHC.TypeLits.someNatVal	Integer -> Maybe GHC.TypeNats.SomeNat
?callStack	GHC.TypeLits.someSymbolVal	String -> GHC.TypeLits.SomeSymbol
?callStack	GHC.TypeError.ShowType	t -> GHC.TypeError.ErrorMessage
type ghc-prim-0.10.0	GHC.Types.Symbol	*
type ghc-prim-0.10.0	GHC.Types.Symbol	*
type ghc-prim-0.10.0	GHC.Unicode.ClosePunctuation	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.ConnectorPunctuation	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.Control	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.CurrencySymbol	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.DashPunctuation	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.DecimalNumber	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.EnclosingMark	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.FinalQuote	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.Format	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.InitialQuote	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.LetterNumber	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.LineSeparator	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.LowercaseLetter	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.MathSymbol	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.ModifierLetter	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.ModifierSymbol	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.NonSpacingMark	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.NotAssigned	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.OpenPunctuation	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.OtherLetter	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.OtherNumber	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.OtherPunctuation	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.OtherSymbol	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.ParagraphSeparator	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.PrivateUse	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.Space	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.SpacingCombiningMark	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.Surrogate	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.TitlecaseLetter	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.UppercaseLetter	GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.generalCategory	Char -> GHC.Unicode.GeneralCategory
type ghc-prim-0.10.0	GHC.Unicode.isAlpha	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isAlphaNum	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isAscii	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isAsciiLower	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isAsciiUpper	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isControl	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isDigit	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isHexDigit	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isLatin1	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isLower	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isLowerCase	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isOctDigit	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isPrint	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isPunctuation	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isSpace	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isSymbol	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isUpper	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.isUpperCase	Char -> Bool
type ghc-prim-0.10.0	GHC.Unicode.toLower	Char -> Char
type ghc-prim-0.10.0	GHC.Unicode.toTitle	Char -> Char
type ghc-prim-0.10.0	GHC.Unicode.toUpper	Char -> Char
type ghc-prim-0.10.0	GHC.Weak.deRefWeak	GHC.Weak.Weak v -> IO (Maybe v)
type ghc-prim-0.10.0	GHC.Weak.finalize	GHC.Weak.Weak v -> IO ()
type ghc-prim-0.10.0	GHC.Weak.mkWeak	k -> v -> Maybe (IO ()) -> IO (GHC.Weak.Weak v)
type ghc-prim-0.10.0	GHC.Windows.c_maperrno	IO ()
type ghc-prim-0.10.0	GHC.Windows.failIf	(a -> Bool) -> String -> IO a -> IO a
type ghc-prim-0.10.0	GHC.Windows.failIfFalse_	String -> IO Bool -> IO ()
type ghc-prim-0.10.0	GHC.Windows.failIfZero	(Eq a, Num a) => String -> IO a -> IO a
type ghc-prim-0.10.0	GHC.Windows.failIf_	(a -> Bool) -> String -> IO a -> IO ()
type ghc-prim-0.10.0	GHC.Windows.failWith	String -> GHC.Windows.ErrCode -> IO a
type ghc-prim-0.10.0	GHC.Windows.getErrorMessage	GHC.Windows.ErrCode -> IO String
type ghc-prim-0.10.0	GHC.Windows.getLastError	IO GHC.Windows.ErrCode
type ghc-prim-0.10.0	GHC.Windows.iNFINITE	GHC.Windows.DWORD
type ghc-prim-0.10.0	GHC.Windows.iNVALID_HANDLE_VALUE	GHC.Windows.HANDLE
type ghc-prim-0.10.0	GHC.Windows.nullHANDLE	GHC.Windows.HANDLE
type ghc-prim-0.10.0	GHC.Windows.throwGetLastError	String -> IO a
type ghc-prim-0.10.0	GHC.Word.W8#	ghc-prim-0.10.0:GHC.Prim.Word8# -> GHC.Word.Word8
type ghc-prim-0.10.0	GHC.Word.bitReverse16	GHC.Word.Word16 -> GHC.Word.Word16
type ghc-prim-0.10.0	GHC.Word.bitReverse32	GHC.Word.Word32 -> GHC.Word.Word32
type ghc-prim-0.10.0	GHC.Word.bitReverse64	GHC.Word.Word64 -> GHC.Word.Word64
type ghc-prim-0.10.0	GHC.Word.bitReverse8	GHC.Word.Word8 -> GHC.Word.Word8
type ghc-prim-0.10.0	GHC.Word.byteSwap16	GHC.Word.Word16 -> GHC.Word.Word16
type ghc-prim-0.10.0	GHC.Word.byteSwap32	GHC.Word.Word32 -> GHC.Word.Word32
type ghc-prim-0.10.0	GHC.Word.byteSwap64	GHC.Word.Word64 -> GHC.Word.Word64
type ghc-prim-0.10.0	GHC.Word.eqWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.eqWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.eqWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.eqWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
type ghc-prim-0.10.0	GHC.Word.geWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.geWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.geWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.geWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
type ghc-prim-0.10.0	GHC.Word.gtWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.gtWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.gtWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.gtWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
type ghc-prim-0.10.0	GHC.Word.leWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.leWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.leWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.leWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
type ghc-prim-0.10.0	GHC.Word.ltWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.ltWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.ltWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.ltWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
type ghc-prim-0.10.0	GHC.Word.neWord16	GHC.Word.Word16 -> GHC.Word.Word16 -> Bool
type ghc-prim-0.10.0	GHC.Word.neWord32	GHC.Word.Word32 -> GHC.Word.Word32 -> Bool
type ghc-prim-0.10.0	GHC.Word.neWord64	GHC.Word.Word64 -> GHC.Word.Word64 -> Bool
type ghc-prim-0.10.0	GHC.Word.neWord8	GHC.Word.Word8 -> GHC.Word.Word8 -> Bool
ghc-prim-0.10.0	GHC.Classes.eqWord	Word -> Word -> Bool
ghc-prim-0.10.0	GHC.Classes.geWord	Word -> Word -> Bool
ghc-prim-0.10.0	GHC.Classes.gtWord	Word -> Word -> Bool
ghc-prim-0.10.0	GHC.Classes.leWord	Word -> Word -> Bool
ghc-prim-0.10.0	GHC.Classes.ltWord	Word -> Word -> Bool
ghc-prim-0.10.0	GHC.Classes.neWord	Word -> Word -> Bool
ghc-prim-0.10.0	Numeric.readBin	(Eq a, Num a) => ReadS a
ghc-prim-0.10.0	Numeric.readDec	(Eq a, Num a) => ReadS a
ghc-prim-0.10.0	Numeric.readFloat	RealFrac a => ReadS a
ghc-prim-0.10.0	Numeric.readHex	(Eq a, Num a) => ReadS a
ghc-prim-0.10.0	Numeric.readOct	(Eq a, Num a) => ReadS a
ghc-prim-0.10.0	Numeric.readSigned	Real a => ReadS a -> ReadS a
ghc-prim-0.10.0	Numeric.showBin	Integral a => a -> ShowS
ghc-prim-0.10.0	Numeric.showEFloat	RealFloat a => Maybe Int -> a -> ShowS
ghc-prim-0.10.0	Numeric.showFFloat	RealFloat a => Maybe Int -> a -> ShowS
ghc-prim-0.10.0	Numeric.showFFloatAlt	RealFloat a => Maybe Int -> a -> ShowS
ghc-prim-0.10.0	Numeric.showGFloat	RealFloat a => Maybe Int -> a -> ShowS
ghc-prim-0.10.0	Numeric.showGFloatAlt	RealFloat a => Maybe Int -> a -> ShowS
ghc-prim-0.10.0	Numeric.showHFloat	RealFloat a => a -> ShowS
ghc-prim-0.10.0	Numeric.showHex	Integral a => a -> ShowS
ghc-prim-0.10.0	Numeric.showInt	Integral a => a -> ShowS
ghc-prim-0.10.0	Numeric.showOct	Integral a => a -> ShowS
ghc-prim-0.10.0	GHC.Float.expm1	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.fromRat	RealFloat a => Rational -> a
ghc-prim-0.10.0	GHC.Read.lexDigits	ReadS String
ghc-prim-0.10.0	GHC.Float.log1mexp	Floating a => a -> a
ghc-prim-0.10.0	GHC.Float.log1p	Floating a => a -> a
